SecurityID,PriceDate,Price
1,2022-09-29,95.04042053222656
1,2022-09-30,93.89434051513672
1,2022-10-03,96.1958999633789
1,2022-10-04,99.47444915771484
1,2022-10-05,99.09867858886719
1,2022-10-06,97.87744903564453
1,2022-10-07,95.39739227294922
1,2022-10-10,94.79618072509766
1,2022-10-11,93.98827362060547
1,2022-10-12,93.69706726074219
1,2022-10-13,96.11135864257812
1,2022-10-14,93.90373229980469
1,2022-10-17,96.3180160522461
1,2022-10-18,97.35137939453125
1,2022-10-19,96.52469635009766
1,2022-10-20,95.89530181884766
1,2022-10-21,97.96199798583984
1,2022-10-24,98.7041244506836
1,2022-10-25,100.5735626220703
1,2022-10-26,100.3293151855469
1,2022-10-27,99.8126449584961
1,2022-10-28,101.7196502685547
1,2022-10-31,100.9117431640625
1,2022-11-01,100.9305419921875
1,2022-11-02,98.6102066040039
1,2022-11-03,97.64259338378906
1,2022-11-04,99.69052124023438
1,2022-11-07,100.4514389038086
1,2022-11-08,101.1747970581055
1,2022-11-09,99.25838470458984
1,2022-11-10,104.7351684570312
1,2022-11-11,106.1724624633789
1,2022-11-14,105.1109390258789
1,2022-11-15,106.0221633911133
1,2022-11-16,105.3363800048828
1,2022-11-17,105.0639572143555
1,2022-11-18,105.4585189819336
1,2022-11-21,104.8291168212891
1,2022-11-22,106.3227844238281
1,2022-11-23,107.1400604248047
1,2022-11-25,107.2809677124023
1,2022-11-28,105.693359375
1,2022-11-29,105.5994338989258
1,2022-11-30,108.4458389282227
1,2022-12-01,108.8028411865234
1,2022-12-02,108.6807098388672
1,2022-12-05,106.7455139160156
1,2022-12-06,105.5054779052734
1,2022-12-07,105.3739624023438
1,2022-12-08,106.134895324707
1,2022-12-09,105.5900421142578
1,2022-12-12,106.6609725952148
1,2022-12-13,107.7482833862305
1,2022-12-14,107.2467269897461
1,2022-12-15,104.5024032592773
1,2022-12-16,103.404670715332
1,2022-12-19,102.6665344238281
1,2022-12-20,102.9220428466797
1,2022-12-21,104.3415374755859
1,2022-12-22,103.0450668334961
1,2022-12-23,103.5655517578125
1,2022-12-27,103.3195037841797
1,2022-12-28,102.0798263549805
1,2022-12-29,103.8494338989258
1,2022-12-30,103.3857421875
1,2023-01-03,103.2437896728516
1,2023-01-04,104.2563552856445
1,2023-01-05,103.0356063842773
1,2023-01-06,105.467643737793
1,2023-01-09,105.5906753540039
1,2023-01-10,106.1679306030273
1,2023-01-11,107.3224563598633
1,2023-01-12,108.1552047729492
1,2023-01-13,108.6378402709961
1,2023-01-17,108.6283645629883
1,2023-01-18,107.3792190551758
1,2023-01-19,106.6978759765625
1,2023-01-20,108.4107131958008
1,2023-01-23,109.4895248413086
1,2023-01-24,109.3854217529297
1,2023-01-25,109.6030883789062
1,2023-01-26,110.5115509033203
1,2023-01-27,110.6724243164062
1,2023-01-30,109.4232788085938
1,2023-01-31,110.7292022705078
1,2023-02-01,111.893180847168
1,2023-02-02,113.0193099975586
1,2023-02-03,111.8269424438477
1,2023-02-06,111.0036468505859
1,2023-02-07,112.2811813354492
1,2023-02-08,111.2212905883789
1,2023-02-09,110.5494079589844
1,2023-02-10,110.5588607788086
1,2023-02-13,111.7890853881836
1,2023-02-14,111.931037902832
1,2023-02-15,112.091911315918
1,2023-02-16,110.8711624145508
1,2023-02-17,110.6061706542969
1,2023-02-21,108.7135314941406
1,2023-02-22,108.4674987792969
1,2023-02-23,108.9879684448242
1,2023-02-24,107.549560546875
1,2023-02-27,108.2214508056641
1,2023-02-28,107.8618545532227
1,2023-03-01,107.7199020385742
1,2023-03-02,108.3350143432617
1,2023-03-03,110.0289306640625
1,2023-03-06,109.9816055297852
1,2023-03-07,108.2403717041016
1,2023-03-08,108.4958877563477
1,2023-03-09,106.7924957275391
1,2023-03-10,105.2783889770508
1,2023-03-13,104.9755630493164
1,2023-03-14,106.5748519897461
1,2023-03-15,105.0796585083008
1,2023-03-16,106.8303604125977
1,2023-03-17,105.5717468261719
1,2023-03-20,106.7262725830078
1,2023-03-21,108.2498321533203
1,2023-03-22,106.8492889404297
1,2023-03-23,107.0196228027344
1,2023-03-24,107.331916809082
1,2023-03-27,107.8429183959961
1,2023-03-28,107.7577514648438
1,2023-03-29,109.2150802612305
1,2023-03-30,110.0099792480469
1,2023-03-31,111.3537826538086
1,2023-04-03,111.8742523193359
1,2023-04-04,111.4483947753906
1,2023-04-05,110.9657897949219
1,2023-04-06,111.3632431030273
1,2023-04-10,111.4673385620117
1,2023-04-11,111.6092834472656
1,2023-04-12,111.5146560668945
1,2023-04-13,113.0098342895508
1,2023-04-14,112.744873046875
1,2023-04-17,112.9057388305664
1,2023-04-18,113.1991119384766
1,2023-04-19,113.0287628173828
1,2023-04-20,112.5839920043945
1,2023-04-21,112.8205795288086
1,2023-04-24,112.9530639648438
1,2023-04-25,111.1834487915039
1,2023-04-26,110.823844909668
1,2023-04-27,112.78271484375
1,2023-04-28,113.3599853515625
1,2023-05-01,113.2464218139648
1,2023-05-02,112.0162048339844
1,2023-05-03,111.5335922241211
1,2023-05-04,110.9941864013672
1,2023-05-05,112.9435882568359
1,2023-05-08,112.9909210205078
1,2023-05-09,112.5272216796875
1,2023-05-10,112.8016510009766
1,2023-05-11,112.5366744995117
1,2023-05-12,112.3758087158203
1,2023-05-15,113.0476913452148
1,2023-05-16,112.0729827880859
1,2023-05-17,113.1423187255859
1,2023-05-18,113.8709869384766
1,2023-05-19,113.9277725219727
1,2023-05-22,114.0034790039062
1,2023-05-23,112.6407623291016
1,2023-05-24,111.5808944702148
1,2023-05-25,112.0540542602539
1,2023-05-26,113.4735412597656
1,2023-05-30,113.1044692993164
1,2023-05-31,112.2338485717773
1,2023-06-01,113.5871047973633
1,2023-06-02,115.2904739379883
1,2023-06-05,114.9403305053711
1,2023-06-06,115.4324264526367
1,2023-06-07,114.8113708496094
1,2023-06-08,115.5662002563477
1,2023-06-09,115.6999588012695
1,2023-06-12,116.5981292724609
1,2023-06-13,117.477165222168
1,2023-06-14,117.6969375610352
1,2023-06-15,119.1492767333984
1,2023-06-16,118.7575302124023
1,2023-06-20,117.7542572021484
1,2023-06-21,117.43896484375
1,2023-06-22,117.4198379516602
1,2023-06-23,116.3688125610352
1,2023-06-26,116.1299362182617
1,2023-06-27,117.3338470458984
1,2023-06-28,117.3529586791992
1,2023-06-29,117.6969375610352
1,2023-06-30,118.9772720336914
1,2023-07-03,119.2448196411133
1,2023-07-05,118.6333236694336
1,2023-07-06,117.3051834106445
1,2023-07-07,117.4007339477539
1,2023-07-10,117.7638168334961
1,2023-07-11,118.6524200439453
1,2023-07-12,119.9423294067383
1,2023-07-13,121.3277893066406
1,2023-07-14,121.0029220581055
1,2023-07-17,121.2704544067383
1,2023-07-18,122.2354888916016
1,2023-07-19,122.3979415893555
1,2023-07-20,121.6622161865234
1,2023-07-21,121.7290954589844
1,2023-07-24,121.9106369018555
1,2023-07-25,122.2259521484375
1,2023-07-26,122.3119277954102
1,2023-07-27,121.5571060180664
1,2023-07-28,122.7228012084961
1,2023-07-31,122.8183364868164
1,2023-08-01,122.2163848876953
1,2023-08-02,120.2958679199219
1,2023-08-03,119.9327697753906
1,2023-08-04,119.6461334228516
1,2023-08-07,120.6685028076172
1,2023-08-08,120.0569915771484
1,2023-08-09,119.4454727172852
1,2023-08-10,119.5983505249023
1,2023-08-11,119.3116989135742
1,2023-08-14,119.5983505249023
1,2023-08-15,118.174674987793
1,2023-08-16,117.2383041381836
1,2023-08-17,116.4261322021484
1,2023-08-18,116.3974685668945
1,2023-08-21,117.1140899658203
1,2023-08-22,116.7701110839844
1,2023-08-23,118.0122451782227
1,2023-08-24,116.4452514648438
1,2023-08-25,117.2383041381836
1,2023-08-28,118.1364517211914
1,2023-08-29,119.818115234375
1,2023-08-30,120.2863006591797
1,2023-08-31,120.1047592163086
1,2023-09-01,120.305419921875
1,2023-09-05,119.6365661621094
1,2023-09-06,118.9103927612305
1,2023-09-07,118.5664291381836
1,2023-09-08,118.595100402832
1,2023-09-11,119.5219192504883
1,2023-09-12,118.9390716552734
1,2023-09-13,118.9772720336914
1,2023-09-14,120.1238708496094
1,2023-09-15,119.0728454589844
1,2023-09-18,118.9772720336914
1,2023-09-19,118.805290222168
1,2023-09-20,117.9357986450195
1,2023-09-21,115.9579544067383
1,2023-09-22,115.7764129638672
1,2023-09-25,115.9866104125977
1,2023-09-26,114.3431701660156
1,2023-09-27,114.2571868896484
1,2023-09-28,115.1553344726562
1,2023-09-29,114.820915222168
1,2023-10-02,114.190299987793
1,2023-10-03,112.6901702880859
1,2023-10-04,113.3494720458984
1,2023-10-05,113.5883407592773
1,2023-10-06,114.8973541259766
1,2023-10-09,115.4133224487305
1,2023-10-10,116.359245300293
1,2023-10-11,116.8752212524414
1,2023-10-12,115.9770660400391
1,2023-10-13,115.3082122802734
1,2023-10-16,116.4261322021484
1,2023-10-17,116.4165878295898
1,2023-10-18,114.7158126831055
1,2023-10-19,113.6838912963867
1,2023-10-20,112.4131011962891
1,2023-10-23,112.269775390625
1,2023-10-24,113.0341644287109
1,2023-10-25,111.5722579956055
1,2023-10-26,110.4352340698242
1,2023-10-27,109.8906021118164
1,2023-10-30,111.2473907470703
1,2023-10-31,111.8971328735352
1,2023-11-01,113.0532760620117
1,2023-11-02,115.3464279174805
1,2023-11-03,116.5025787353516
1,2023-11-06,116.46435546875
1,2023-11-07,116.5598983764648
1,2023-11-08,116.5885620117188
1,2023-11-09,115.9101638793945
1,2023-11-10,117.3720550537109
1,2023-11-13,117.410285949707
1,2023-11-14,119.8754501342773
1,2023-11-15,120.0665512084961
1,2023-11-16,120.0665512084961
1,2023-11-17,120.6780624389648
1,2023-11-20,121.4137802124023
1,2023-11-21,121.1557998657227
1,2023-11-22,121.5666580200195
1,2023-11-24,121.84375
1,2023-11-27,121.6430969238281
1,2023-11-28,121.738655090332
1,2023-11-29,121.7577590942383
1,2023-11-30,122.092170715332
1,2023-12-01,123.0285568237305
1,2023-12-04,122.3405914306641
1,2023-12-05,122.1495056152344
1,2023-12-06,121.8628540039062
1,2023-12-07,122.7419204711914
1,2023-12-08,123.1814270019531
1,2023-12-11,123.6496353149414
1,2023-12-12,123.974494934082
1,2023-12-13,125.8090133666992
1,2023-12-14,126.4682998657227
1,2023-12-15,126.0765533447266
1,2023-12-18,126.6594009399414
1,2023-12-19,127.538444519043
1,2023-12-20,125.8420028686523
1,2023-12-21,127.3159027099609
1,2023-12-22,127.5760192871094
1,2023-12-26,128.1058654785156
1,2023-12-27,128.4719543457031
1,2023-12-28,128.3948516845703
1,2023-12-29,128.1444091796875
1,2024-01-02,127.0750885009766
1,2024-01-03,126.0539398193359
1,2024-01-04,125.9094314575195
1,2024-01-05,126.0635604858398
1,2024-01-08,127.7301559448242
1,2024-01-09,127.2195816040039
1,2024-01-10,127.9613723754883
1,2024-01-11,127.9517288208008
1,2024-01-12,128.0576782226562
1,2024-01-16,127.1714096069336
1,2024-01-17,126.3429412841797
1,2024-01-18,127.4026184082031
1,2024-01-19,128.7320404052734
1,2024-01-22,129.0306854248047
1,2024-01-23,129.1944427490234
1,2024-01-24,129.4930725097656
1,2024-01-25,130.003662109375
1,2024-01-26,130.1192626953125
1,2024-01-29,131.1211395263672
1,2024-01-30,131.0055389404297
1,2024-01-31,129.2811584472656
1,2024-02-01,130.7743225097656
1,2024-02-02,131.4486694335938
1,2024-02-05,130.8610229492188
1,2024-02-06,131.3716125488281
1,2024-02-07,132.1230010986328
1,2024-02-08,132.2000885009766
1,2024-02-09,132.8455200195312
1,2024-02-12,132.9418640136719
1,2024-02-13,130.9477233886719
1,2024-02-14,132.3446044921875
1,2024-02-15,133.4717102050781
1,2024-02-16,132.9804077148438
1,2024-02-20,132.566162109375
1,2024-02-21,132.6528625488281
1,2024-02-22,135.0419464111328
1,2024-02-23,135.1864471435547
1,2024-02-26,134.6662445068359
1,2024-02-27,135.0130615234375
1,2024-02-28,134.5892028808594
1,2024-02-29,135.1382751464844
1,2024-03-01,136.3520965576172
1,2024-03-04,136.1883392333984
1,2024-03-05,135.128662109375
1,2024-03-06,136.1401824951172
1,2024-03-07,137.6044616699219
1,2024-03-08,136.8723297119141
1,2024-03-11,136.4773559570312
1,2024-03-12,137.9127349853516
1,2024-03-13,137.7875061035156
1,2024-03-14,137.1805877685547
1,2024-03-15,136.5447845458984
1,2024-03-18,136.9590148925781
1,2024-03-19,137.6333618164062
1,2024-03-20,138.9242553710938
1,2024-03-21,139.3673858642578
1,2024-03-22,139.1072692871094
1,2024-03-25,138.7219390869141
1,2024-03-26,138.5388946533203
1,2024-03-27,139.5986022949219
1,2024-03-28,139.5986022949219
1,2024-04-01,139.2036285400391
1,2024-04-02,138.2402801513672
1,2024-04-03,138.6545104980469
1,2024-04-04,137.0842437744141
1,2024-04-05,138.2980804443359
1,2024-04-08,138.4522247314453
1,2024-04-09,138.5581665039062
1,2024-04-10,137.0264434814453
1,2024-04-11,137.9705352783203
1,2024-04-12,135.822265625
1,2024-04-15,134.43505859375
1,2024-04-16,133.8859405517578
1,2024-04-17,133.4428100585938
1,2024-04-18,133.0478210449219
1,2024-04-19,132.2771606445312
1,2024-04-22,133.4331665039062
1,2024-04-23,134.9263610839844
1,2024-04-24,134.8203887939453
1,2024-04-25,134.3386993408203
1,2024-04-26,135.6392364501953
1,2024-04-29,136.0534820556641
1,2024-04-30,134.0689849853516
1,2024-05-01,133.5198669433594
1,2024-05-02,134.9456329345703
1,2024-05-03,136.5833282470703
1,2024-05-06,137.92236328125
1,2024-05-07,138.0668640136719
1,2024-05-08,138.0572509765625
1,2024-05-09,138.8568115234375
1,2024-05-10,139.0880279541016
1,2024-05-13,139.0013122558594
1,2024-05-14,139.8201751708984
1,2024-05-15,141.4193267822266
1,2024-05-16,141.0725250244141
1,2024-05-17,141.3518829345703
1,2024-05-20,141.4000701904297
1,2024-05-21,141.6312561035156
1,2024-05-22,140.9472808837891
1,2024-05-23,139.9742889404297
1,2024-05-24,140.9472808837891
1,2024-05-28,140.9761657714844
1,2024-05-29,139.5119018554688
1,2024-05-30,139.3288421630859
1,2024-05-31,140.3692626953125
1,2024-06-03,140.7064361572266
1,2024-06-04,140.6775360107422
1,2024-06-05,142.1514587402344
1,2024-06-06,142.2381591796875
1,2024-06-07,141.6408996582031
1,2024-06-10,141.9587860107422
1,2024-06-11,141.7635803222656
1,2024-06-12,143.0843811035156
1,2024-06-13,142.7736053466797
1,2024-06-14,142.3560028076172
1,2024-06-17,143.2203674316406
1,2024-06-18,143.6962432861328
1,2024-06-20,143.463134765625
1,2024-06-21,142.9872589111328
1,2024-06-24,143.0261383056641
1,2024-06-25,143.5214233398438
1,2024-06-26,143.4437255859375
1,2024-06-27,143.4825744628906
1,2024-06-28,143.2397766113281
1,2024-07-01,143.5505676269531
1,2024-07-02,144.2983703613281
1,2024-07-03,145.2792510986328
1,2024-07-05,146.1630401611328
1,2024-07-08,146.0076446533203
1,2024-07-09,146.0950469970703
1,2024-07-10,147.6392364501953
1,2024-07-11,146.9108428955078
1,2024-07-12,148.0082702636719
1,2024-07-15,148.0180053710938
1,2024-07-16,148.8823547363281
1,2024-07-17,147.2313537597656
1,2024-07-18,145.9105529785156
1,2024-07-19,144.8810729980469
1,2024-07-22,146.4252624511719
1,2024-07-23,145.9591064453125
1,2024-07-24,142.9872589111328
1,2024-07-25,142.2783203125
1,2024-07-26,143.8613433837891
1,2024-07-29,143.8127746582031
1,2024-07-30,143.4048767089844
1,2024-07-31,145.6483306884766
1,2024-08-01,143.0649719238281
1,2024-08-02,140.4524688720703
1,2024-08-05,136.6260223388672
1,2024-08-06,137.6748962402344
1,2024-08-07,137.1116180419922
1,2024-08-08,140.0251617431641
1,2024-08-09,140.8506622314453
1,2024-08-12,140.7244110107422
1,2024-08-13,143.1718139648438
1,2024-08-14,143.6088256835938
1,2024-08-15,145.7648620605469
1,2024-08-16,146.3670043945312
1,2024-08-19,147.8334808349609
1,2024-08-20,147.6198120117188
1,2024-08-21,148.4647369384766
1,2024-08-22,147.1245269775391
1,2024-08-23,149.3679504394531
1,2024-08-26,148.9406280517578
1,2024-08-27,149.1639862060547
1,2024-08-28,148.4550323486328
1,2024-08-29,148.5521697998047
1,2024-08-30,149.7369995117188
1,2024-09-03,146.6583557128906
1,2024-09-04,146.376708984375
1,2024-09-05,145.8619842529297
1,2024-09-06,143.4922943115234
1,2024-09-09,145.0267639160156
1,2024-09-10,145.4249420166016
1,2024-09-11,146.8525848388672
1,2024-09-12,147.9694366455078
1,2024-09-13,148.7269439697266
1,2024-09-16,149.2417144775391
1,2024-09-17,148.9988861083984
1,2024-09-18,148.6007232666016
1,2024-09-19,151.1743621826172
1,2024-09-20,150.6401977539062
1,2024-09-23,151.0966491699219
1,2024-09-24,151.5725402832031
1,2024-09-25,151.1937561035156
1,2024-09-26,152.5728454589844
1,2024-09-27,152.1066741943359
1,2024-09-30,152.3883361816406
1,2024-10-01,151.1257934570312
1,2024-10-02,151.1452178955078
1,2024-10-03,150.5722045898438
1,2024-10-04,151.8347320556641
1,2024-10-07,150.5333709716797
1,2024-10-08,151.5725402832031
1,2024-10-09,152.3786163330078
1,2024-10-10,152.1261138916016
1,2024-10-11,153.0001525878906
